3,-372.02972126146994,12.158775850104094,-25,54.09468979875086,-153,153,1725496520.779944
2,-392.9986825902678,11.273164006476986,-25,64.7220319222762,-155,155,1725496520.8070092
2,-373.25011760474297,10.430809160305344,-25,74.83029007633587,-157,157,1725496520.8340216
1,-367.33566973451656,9.604473282442747,-25,84.74632061068702,-158,158,1725496520.8610482
0,-383.3923416759458,8.741126069858893,-25,95.10648716169327,-158,158,1725496520.8880875
0,-370.82986722878786,7.905537358315984,-25,105.13355170020819,-158,158,1725496520.9151273
-1,-355.0366320416138,7.1052250751792725,-25,114.73729909784873,-157,157,1725496520.9421642
-2,-351.82921229102527,6.312604210039324,-25,124.24874947952812,-155,155,1725496520.9694567
-2,-324.4800862587502,5.574170252139718,-25,133.10995697432338,-153,153,1725496520.9962711
-2,-287.7642620426115,4.931618783252371,-23.980355170217628,140.82057460097155,-151,151,1725496521.0232997
-2,-241.6096169494951,4.387436502428869,-20.134134745791258,147.35076197085357,-149,149,1725496521.05034
-1,-185.95140008592966,3.9683409669211187,-15.495950007160806,152.37990839694658,-148,148,1725496521.0773325
0,-151.437143545507,3.627836687485543,-12.619761962125583,156.46595975017348,-148,148,1725496521.1043735
0,-109.42597142491978,3.3811330094841523,-9.118830952076648,159.42640388619017,-148,148,1725496521.1314209
1,-84.98102013623749,3.189715012722644,-7.08175167801979,161.72341984732827,-149,149,1725496521.158453
1,-50.64138617382548,3.075269026139253,-4.220115514485457,163.09677168632896,-150,150,1725496521.1854897
0,-47.21595265872576,2.969150589868147,-3.93466272156048,164.37019292158223,-150,150,1725496521.2126052
0,-27.690128739960727,2.906115660421004,-2.3075107283300604,165.12661207494796,-150,150,1725496521.2399313
2,15.23479717970156,2.940582465880174,1.2695664316417967,164.7130104094379,-152,152,1725496521.2666333
2,3.7999920471559325,2.9490256766134593,0.31666600392966104,164.6116918806385,-154,154,1725496521.293667
2,10.990324245407054,2.973777006708301,0.9158603537839212,164.3146759195004,-156,156,1725496521.3207083
2,20.714098869019722,3.020503816793891,1.7261749057516436,163.7539541984733,-158,158,1725496521.3477442
2,7.550027799096432,3.0375058986814736,0.629168983258036,163.54992921582232,-160,160,1725496521.3747883
2,1.667546620470413,3.041264862364099,0.13896221837253442,163.5048216516308,-162,162,1725496521.4017982
0,-31.545984135167398,2.968803608605133,-2.62883201126395,164.3743566967384,-162,162,1725496521.4288592
0,-38.85356146418013,2.8830414064307184,-3.237796788681677,165.40350312283138,-162,162,1725496521.4558797
-1,-47.75200022647504,2.775477214897061,-3.979333352206253,166.69427342123527,-161,161,1725496521.4828985
1,-56.7564726924847,2.6477302798982145,-4.729706057707058,168.22723664122142,-162,162,1725496521.5099447
0,-87.80462006845377,2.4498352995604904,-7.317051672371147,170.60197640527412,-162,162,1725496521.536972
0,-81.15353865475507,2.267091834374279,-6.7627948878962565,172.79489798750865,-162,162,1725496521.5640008
-1,-44.75615419698043,2.1662359472588504,-3.729679516415036,174.0051686328938,-161,161,1725496521.5910323
0,-68.01756553402784,2.012985889428639,-5.668130461168987,175.84416932685633,-161,161,1725496521.618132
0,-71.755699596164,1.8509456396021282,-5.979641633013667,177.78865232477446,-161,161,1725496521.6451406
-1,-44.95015970679264,1.749742771223687,-3.7458466422327197,179.00308674531576,-160,160,1725496521.6728215
-1,-40.408259197751676,1.650506130002313,-3.367354933145973,180.19392643997224,-159,159,1725496521.6992497
0,-21.39156191965074,1.6066130002313204,-1.7826301599708951,180.72064399722416,-159,159,1725496521.7262433
0,-16.60651266917873,1.5692546842470492,-1.3838760557648944,181.1689437890354,-159,159,1725496521.7532454
1,0.02570576784372416,1.5693125144575504,0.002142147320310347,181.1682498265094,-160,160,1725496521.7803109
0,-10.225355747216762,1.546238260467265,-0.8521129789347301,181.44514087439282,-160,160,1725496521.8073385
2,28.48405018146691,1.610371963913946,2.3736708484555757,180.67553643303265,-162,162,1725496521.8343508
2,29.915251742755274,1.6777441591487374,2.492937645229606,179.86707009021515,-164,164,1725496521.861381
1,-5.087046456935068,1.666293777469349,-0.42392053807792235,180.0044746703678,-165,165,1725496521.8884366
1,13.331207956580865,1.6963654869303704,1.1109339963817388,179.64361415683555,-166,166,1725496521.9154632
1,12.0211691609859,1.7234300254452914,1.001764096748825,179.3188396946565,-167,167,1725496521.942503
1,4.643762481920832,1.7338972935461474,0.386980206826736,179.19323247744623,-168,168,1725496521.969542
1,0.9495619890816316,1.7360370113347183,0.07913016575680262,179.16755586398338,-169,169,1725496521.996621
0,-22.97063881930225,1.6841633125144546,-1.9142199016085208,179.79004024982655,-169,169,1725496522.0236058
1,-4.736009718176709,1.67352255378209,-0.3946674765147258,179.91772935461492,-170,170,1725496522.050636
0,-9.707778145757729,1.6516627342123513,-0.8089815121464774,180.18004718945178,-170,170,1725496522.077666
1,1.4888438868285045,1.655016886421464,0.12407032390237538,180.13979736294243,-171,171,1725496522.104724
1,-0.4815288437535994,1.653918112421927,-0.040127403646133285,180.15298265093688,-172,172,1725496522.131755
0,-23.041748638904114,1.6026227157066846,-1.9201457199086762,180.76852741151978,-172,172,1725496522.158908
0,-15.410481317086239,1.5677510987739964,-1.2842067764238532,181.18698681471204,-172,172,1725496522.185857
0,-28.13380829935213,1.50460050890585,-2.3444840249460106,181.9447938931298,-172,172,1725496522.212891
0,-25.821007897067716,1.4464233171408742,-2.151750658088976,182.6429201943095,-172,172,1725496522.2399104
0,-21.91958231322542,1.396978487161692,-1.8266318594354518,183.2362581540597,-172,172,1725496522.2673678
0,-23.90482482210784,1.3421554476058262,-1.9920687351756534,183.8941346287301,-172,172,1725496522.2940176
-1,-36.599954357462046,1.2611931529030755,-3.0499961964551705,184.8656821651631,-171,171,1725496522.3210478
0,-16.55930742669737,1.2238926671293058,-1.379942285558114,185.31328799444833,-171,171,1725496522.3480508
-1,-43.70559512680516,1.1255813092759652,-3.6421329272337633,186.49302428868842,-170,170,1725496522.3750997
0,-10.286210655578808,1.102391394864675,-0.857184221298234,186.7713032616239,-170,170,1725496522.4021273
-1,-43.33705104099132,1.0047161693268574,-3.61142092008261,187.9434059680777,-169,169,1725496522.4291685
-1,-38.28604880274491,0.9184913254684256,-3.190504066895409,188.9781040943789,-168,168,1725496522.4562316
-1,-22.932147843374526,0.8667911172796654,-1.9110123202812104,189.59850659264401,-167,167,1725496522.4832304
1,10.638335834830542,0.8907328244274808,0.8865279862358786,189.31120610687023,-168,168,1725496522.5102828
-1,-24.5084813550283,0.8354471431876007,-2.0423734462523586,189.9746342817488,-167,167,1725496522.5373204
-1,-41.99048103026678,0.7408369188063849,-3.4992067525222317,191.10995697432338,-166,166,1725496522.5643375
-1,-26.504753338682264,0.6812139717788549,-2.2087294448901886,191.82543233865374,-165,165,1725496522.5914032
1,9.740749656761443,0.7031894517696008,0.8117291380634535,191.5617265787648,-166,166,1725496522.618484
0,-18.316053000306116,0.6618408512606967,-1.5263377500255098,192.05790978487164,-166,166,1725496522.6454842
1,22.365993277865552,0.7121531343974065,1.8638327731554625,191.45416238723112,-167,167,1725496522.6731873
0,1.2504584603294249,0.7152181355540131,0.10420487169411875,191.41738237335184,-167,167,1725496522.6995747
1,22.85661250999039,0.7622340966921091,1.9047177091658658,190.8531908396947,-168,168,1725496522.726582
2,46.29895011261227,0.8663863058061524,3.858245842717689,189.60336433032617,-170,170,1725496522.7536094
2,28.65221101874346,0.9309248207263466,2.3876842515619554,188.82890215128384,-172,172,1725496522.78065
1,22.995812219986938,0.9827406893361115,1.9163176849989114,188.20711172796666,-173,173,1725496522.8076608
3,47.6340941034354,1.0899578996067565,3.96950784195295,186.92050520471892,-176,176,1725496522.8346908
2,43.304439421933935,1.1875174647235696,3.608703285161161,185.74979042331717,-178,178,1725496522.8617327
2,41.59815687118666,1.2812024057367566,3.466513072598888,184.62557113115892,-180,180,1725496522.8887694
2,30.670178817440693,1.3503095072866032,2.5558482347867244,183.79628591256076,-182,182,1725496522.9158182
1,11.279160088867323,1.3757547999074713,0.9399300074056103,183.49094240111035,-183,183,1725496522.9428525
0,-12.227522475755496,1.3482276197085359,-1.0189602063129581,183.82126856349757,-183,183,1725496522.969893
-1,-27.508434879637544,1.286175803839927,-2.2923695733031284,184.56589035392088,-182,182,1725496522.9969103
0,-22.209194995504348,1.2362105019662242,-1.8507662496253623,185.1654739764053,-182,182,1725496523.0239894
-1,-35.90219504723267,1.155132546842469,-2.991849587269389,186.13840943789037,-181,181,1725496523.0510085
-1,-35.918253558539064,1.0743437427712195,-2.993187796544922,187.10787508674537,-180,180,1725496523.078023
-1,-44.072175262341034,0.9751071015498478,-3.672681271861753,188.29871478140183,-179,179,1725496523.1050637
0,-54.45914343737034,0.8523913948646751,-4.538261953114195,189.7713032616239,-179,179,1725496523.132143
-1,-65.40530662780412,0.7046930372426559,-5.450442218983677,191.54368355308813,-178,178,1725496523.1591349
-1,-50.363565066536744,0.5915193152903082,-4.196963755544729,192.9017682165163,-177,177,1725496523.1861758
-1,-57.468576504591965,0.46192181355540163,-4.78904804204933,194.45693823733518,-176,176,1725496523.2132983
-1,-35.038948449213805,0.38275225537820984,-2.919912370767817,195.40697293546148,-175,175,1725496523.2403018
-1,-34.22587626843818,0.30572241498959113,-2.8521563557031815,196.3313310201249,-174,174,1725496523.2675138
-1,-31.023169436223178,0.23511172796668944,-2.585264119685265,197.17865926439973,-173,173,1725496523.2943769
-1,-35.533197222629155,0.15582650936849518,-2.9610997685524296,198.13008188757806,-172,172,1725496523.3213902
-1,-24.650324700949383,0.1003095072866079,-2.054193725079115,198.7962859125607,-171,171,1725496523.3484163
0,-6.217720756114102,0.08631459634512832,-0.5181433963428419,198.96422484385846,-171,171,1725496523.3754463
0,-20.73338512509206,0.03964561647004198,-1.7277820937576718,199.5242526023595,-171,171,1725496523.402502
0,2.384865435740637,0.04502382604672306,0.19873878631171973,199.45971408743932,-171,171,1725496523.4295256
1,23.66769258436272,0.09834328012953601,1.97230771536356,198.81988063844557,-172,172,1725496523.457181
0,-3.338062146326699,0.09065186213277579,-0.2781718455272249,198.9121776544067,-172,172,1725496523.4836009
1,16.94701862060153,0.1280101781170444,1.4122515517167942,198.46387786259547,-173,173,1725496523.5106394
1,23.52243948541547,0.18092482072634652,1.9602032904512894,197.82890215128384,-174,174,1725496523.5376685
2,40.65266494785683,0.27264353458246404,3.3877220789880687,196.72827758501043,-176,176,1725496523.5647037
1,25.27055520673507,0.3294906315058981,2.105879600561256,196.04611242192922,-177,177,1725496523.5917475
2,36.55839727839127,0.41189868147119785,3.046533106532606,195.05721582234563,-179,179,1725496523.61883
1,18.836015796034356,0.45440388619014505,1.569667983002863,194.54715336571826,-180,180,1725496523.6458402
1,11.480339360295394,0.48025399028452403,0.9566949466912827,194.2369521165857,-181,181,1725496523.673602
1,6.544446037614748,0.49621512838306836,0.5453705031345624,194.04541845940318,-182,182,1725496523.6999097
0,5.684120683268395,0.5079546611149676,0.4736767236056995,193.9045440666204,-182,182,1725496523.7269375
0,4.0819178147559825,0.5171496645847805,0.3401598178963319,193.79420402498263,-182,182,1725496523.7539775
1,7.467847501225443,0.5339782558408525,0.6223206251021203,193.59226092990977,-183,183,1725496523.780991
0,4.21451764898897,0.5434624103631739,0.3512098040824142,193.4784510756419,-183,183,1725496523.8080063
0,-1.9518456320203692,0.5390673143650252,-0.1626538026683641,193.5311922276197,-183,183,1725496523.8350346
-1,-23.87621070826083,0.4852852185981954,-1.9896842256884026,194.17657737682165,-182,182,1725496523.862093
0,-7.052518521692127,0.46938191071015467,-0.5877098768076772,194.36741707147814,-182,182,1725496523.8891068
0,-12.12455617733961,0.4420860513532242,-1.0103796814449675,194.6949673837613,-182,182,1725496523.9161987
-1,-25.898275654011034,0.3835618783252338,-2.1581896378342527,195.3972574600972,-181,181,1725496523.94319
-1,-38.6118478719982,0.2968165625722866,-3.2176539893331837,196.43820124913256,-180,180,1725496523.9702282
0,-11.756318040000663,0.2703303261623873,-0.9796931700000553,196.75603608605135,-180,180,1725496523.9972515
-1,-34.01298182651632,0.1937052972472794,-2.8344151522096928,197.67553643303265,-179,179,1725496524.0242894
-1,-15.268098653414825,0.15929632199860794,-1.2723415544512353,198.0884441360167,-178,178,1725496524.0513897
0,-11.36718184064931,0.13361970853573743,-0.9472651533874425,198.39656349757115,-178,178,1725496524.0784624
0,-35.51184011785684,0.053467036780010815,-2.959320009821403,199.35839555863987,-178,178,1725496524.1054356
0,-15.260578495316917,-0.01910987739995562,-1.271714874609743,200.22931852879947,-178,178,1725496524.1324635
0,-3.7846639695764273,-0.010608836456164283,-0.31538866413136896,200.12730603747397,-178,178,1725496524.1594882
0,-3.7171125680179578,0.0022294702752698,-0.3097593806681631,199.97324635669676,-178,178,1725496524.1865175
0,-0.45935290732320216,-0.0011825121443441353,-0.03827940894360018,200.01419014573213,-178,178,1725496524.2135968
0,-0.0751889469829661,0.0010150358547278415,-0.006265745581913842,199.98781956974327,-178,178,1725496524.2406068
0,4.188486551927584,0.010441360166550359,0.3490405459939653,199.8747036780014,-178,178,1725496524.2677
0,-0.6429950431854697,-0.008989590562113866,-0.05358292026545581,200.10787508674537,-178,178,1725496524.294955
0,21.306564188177212,0.05751515151514989,1.7755470156814346,199.3098181818182,-178,178,1725496524.3217547
1,23.906410172109265,0.11077677538745927,1.9922008476757722,198.6706786953505,-179,179,1725496524.3487356
1,16.544735246873664,0.14796160074022424,1.378727937239472,198.2244607911173,-180,180,1725496524.3758037
0,-4.152013766302369,0.1385931066389053,-0.3460011471918641,198.33688272033314,-180,180,1725496524.4028404
0,-11.658166463457123,0.1123381910710132,-0.9715138719547602,198.65194170714784,-180,180,1725496524.4298398
0,-20.112518200623658,0.06705713624797482,-1.676043183385305,199.1953143650243,-180,180,1725496524.45687
0,-21.311883880830262,0.019058061531344112,-1.775990323402522,199.77130326162387,-180,180,1725496524.4844618
0,-1.058003188095507,-0.01662317834836813,-0.08816693234129225,200.19947814018042,-180,180,1725496524.5109897
0,2.123931239150799,0.021313439740919666,0.17699426992923323,199.74423872310896,-180,180,1725496524.538015
1,28.915327522749536,0.08643025676613547,2.4096106268957946,198.96283691880637,-181,181,1725496524.5650442
1,28.406495516676173,0.15039046958130817,2.3672079597230145,198.1953143650243,-182,182,1725496524.5920799
1,13.955959478576641,0.18185010409437533,1.1629966232147202,197.8177987508675,-183,183,1725496524.619144
0,-7.746312638003196,0.164385380522783,-0.645526053166933,198.0273754337266,-183,183,1725496524.6461582
0,0.41092212136023,0.16531066389081653,0.0342435101133525,198.0162720333102,-183,183,1725496524.6738343
1,18.63865655965009,0.21111219060837288,1.5532213799708408,197.46665371269953,-184,184,1725496524.7002654
1,27.654273411664747,0.2678436271108022,2.3045227843053953,196.78587647467037,-185,185,1725496524.727262
1,19.763197464522417,0.31231505898681416,1.6469331220435348,196.25221929215823,-186,186,1725496524.7542896
1,21.21928417150486,0.3600828128614376,1.7682736809587385,195.67900624566275,-187,187,1725496524.7813106
0,-5.1872967669588705,0.34840111034003957,-0.4322747305799059,195.81918667591952,-187,187,1725496524.8083668
-1,-26.21688412672864,0.28929863520703,-2.1847403438940534,196.52841637751564,-186,186,1725496524.8353689
-1,-37.52014891292982,0.2048665278741595,-3.126679076077485,197.5416016655101,-185,185,1725496524.8624225
-1,-20.188717856756185,0.1593541522091139,-1.682393154729682,198.08775017349063,-184,184,1725496524.8894482
0,-37.38203871412191,0.0751533657182506,-3.1151698928434923,199.098159611381,-184,184,1725496524.9165056
0,-20.160577567815434,0.02969882026370622,-1.6800481306512862,199.64361415683553,-184,184,1725496524.943512
0,-11.585525159404163,0.00361739532732012,-0.965460429950347,199.95659125607216,-184,184,1725496524.9705532
0,5.823124769228752,-0.016738838769372915,0.48526039743572935,200.20086606523247,-184,184,1725496524.9976172
0,20.61899960523778,-0.06323432801295326,1.7182499671031481,200.75881193615544,-184,184,1725496525.02462
0,16.595812974342287,-0.10059264399722187,1.382984414528524,201.20711172796666,-184,184,1725496525.0516677
0,19.915313528465205,-0.14546888734675179,1.6596094607054337,201.74562664816102,-184,184,1725496525.0787737
0,14.273353613698951,-0.17773814480684536,1.1894461344749125,202.13285773768214,-184,184,1725496525.1057384
0,2.4973853898542098,-0.1833476752255431,0.2081154491545175,202.20017210270652,-184,184,1725496525.1327746
0,4.391110248755569,-0.1932366412213753,0.36592585406296413,202.3188396946565,-184,184,1725496525.1598165
0,20.47021106408701,-0.23944297941244724,1.7058509220072509,202.87331575294937,-184,184,1725496525.1868782
0,6.316924336730591,-0.25366921119593167,0.5264103613942159,203.04403053435118,-184,184,1725496525.213944
0,18.617500651016524,-0.2956539440203561,1.5514583875847103,203.54784732824427,-184,184,1725496525.2409372
0,21.90595730419312,-0.3449252833680324,1.8254964420160933,204.1391034004164,-184,184,1725496525.267957
0,30.26428865288335,-0.41304927133934655,2.522024054406946,204.95659125607216,-184,184,1725496525.294994
0,26.559027600587285,-0.47290353920887895,2.2132523000489406,205.67484247050655,-184,184,1725496525.322257
0,21.51865925286138,-0.5220592181355552,1.7932216044051148,206.26471061762666,-184,184,1725496525.349129
0,5.993878757591476,-0.5354179967615119,0.4994898964659563,206.42501596113814,-184,184,1725496525.376141
0,4.8073182336312685,-0.54623224612538,0.40060985280260575,206.55478695350456,-184,184,1725496525.4031618
0,12.15163793543578,-0.573585935692807,1.0126364946196482,206.88303122831368,-184,184,1725496525.4301963
0,-2.6944178586318177,-0.5675137635900995,-0.2245348215526515,206.8101651630812,-184,184,1725496525.457217
0,-13.151364552188543,-0.5379046958130947,-1.095947046015712,206.45485634975714,-184,184,1725496525.484256
0,-22.55354178032728,-0.4870719407818645,-1.8794618150272735,205.84486328938237,-184,184,1725496525.5113049
0,-17.60321962393687,-0.4474004163775144,-1.4669349686614057,205.36880499653017,-184,184,1725496525.5383086
0,-1.5936731591481077,-0.44381494332639443,-0.13280609659567566,205.32577931991673,-184,184,1725496525.5653524
0,-15.91031673110422,-0.40796021281517625,-1.3258597275920185,204.89552255378211,-184,184,1725496525.5923927
0,-35.98764298433563,-0.3268244274809172,-2.998970248694636,203.921893129771,-184,184,1725496525.6194797
0,-17.517767748154395,-0.28726856349757435,-1.4598139790128661,203.4472227619709,-184,184,1725496525.646483
0,3.4712290002747896,-0.2950756419153346,0.28926908335623247,203.54090770298401,-184,184,1725496525.6742442
0,-24.610925148178588,-0.2347009021512818,-2.0509104290148823,202.81641082581538,-184,184,1725496525.7005997
0,-22.251216580605295,-0.18895720564422902,-1.8542680483837746,202.26748646773075,-184,184,1725496525.7275968
0,-13.906943222856938,-0.15767106176266785,-1.1589119352380783,201.892052741152,-184,184,1725496525.754625
0,-1.7460646663196187,-0.15373860744852882,-0.14550538885996822,201.84486328938235,-184,184,1725496525.781665
0,8.215108049994727,-0.1722442748091595,0.6845923374995606,202.0669312977099,-184,184,1725496525.80869
0,8.776258628294977,-0.1920222068008357,0.7313548856912481,202.30426648161003,-184,184,1725496525.8357203
0,15.532099635233289,-0.22700948415452396,1.2943416362694407,202.7241138098543,-184,184,1725496525.8627799
0,29.470859251897302,-0.29345639602127943,2.4559049376581084,203.52147675225535,-184,184,1725496525.8897858
1,44.80317495516379,-0.39425445292620986,3.733597912930316,204.73105343511452,-185,185,1725496525.9168272
0,3.050634449680958,-0.4011362479759413,0.25421953747341314,204.8136349757113,-185,185,1725496525.9438756
0,-9.476556956149045,-0.37979690030071583,-0.789713079679087,204.5575628036086,-185,185,1725496525.9708972
0,0.9246400419608032,-0.38187878787879015,0.07705333683006693,204.58254545454548,-185,185,1725496525.9979527
0,3.7187317351638316,-0.3902641684015767,0.30989431126365263,204.68317002081892,-185,185,1725496526.024961
0,-0.8472726927496592,-0.38835577145500844,-0.07060605772913826,204.6602692574601,-185,185,1725496526.0520194
0,-0.6925633361208777,-0.3867943557714545,-0.057713611343406475,204.64153226925745,-185,185,1725496526.0798922
0,-6.424484285035322,-0.3718741614619461,-0.5353736904196102,204.46248993754335,-185,185,1725496526.106121
0,-5.399430021962743,-0.3600767985195432,-0.44995250183022856,204.32092158223452,-185,185,1725496526.1331255
0,-17.246437855638245,-0.3212727272727255,-1.4372031546365203,203.8552727272727,-185,185,1725496526.1601758
0,-28.806012390585902,-0.25632940087902273,-2.400501032548825,203.07595281054827,-185,185,1725496526.1871946
0,-29.231220577664217,-0.19051862132778297,-2.4359350481386848,202.2862234559334,-185,185,1725496526.214259
0,7.176825647022025,-0.20671108026833213,0.5980688039185021,202.48053296321999,-185,185,1725496526.2419486
0,-3.414172856005027,-0.19844136016655273,-0.2845144046670856,202.38129632199863,-185,185,1725496526.2683418
0,0.027747016698722895,-0.19849919037705394,0.0023122513915602412,202.38199028452465,-185,185,1725496526.295352
0,3.973480463673651,-0.2074628730048597,0.3311233719728043,202.48955447605832,-185,185,1725496526.322398
0,-0.5915147545114862,-0.20613277816331296,-0.04929289620929051,202.47359333795976,-185,185,1725496526.3496501
0,-27.591880574354256,-0.14321350913717387,-2.299323381196188,201.7185621096461,-185,185,1725496526.3765113
0,-15.682037262175482,-0.10822623178348559,-1.3068364385146236,201.29871478140183,-185,185,1725496526.4035296
0,-24.411640200696848,-0.05328753180661749,-2.0343033500580705,200.6394503816794,-185,185,1725496526.4305744
0,-8.900642164521127,0.03322646310432494,-0.7417201803767606,199.6012824427481,-185,185,1725496526.4575925
1,24.02195178681678,0.08729770992366308,2.001829315568065,198.95242748091604,-186,186,1725496526.48462
0,7.779709687567494,0.10482026370575662,0.6483091406306245,198.74215683553092,-186,186,1725496526.5116713
0,-3.8978102427178993,0.09603007170946161,-0.32481752022649163,198.84763913948646,-186,186,1725496526.538853
1,10.955115050307004,0.12083923201480454,0.9129262541922504,198.54992921582235,-187,187,1725496526.5657508
1,13.57638784920595,0.15125792273883576,1.1313656541004957,198.18490492713397,-188,188,1725496526.5928135
1,24.83256953300761,0.20729539671523867,2.069380794417301,197.51245523941714,-189,189,1725496526.6198692
0,-2.950118777542067,0.20064492250751442,-0.2458432314618389,197.59226092990983,-189,189,1725496526.646868
-1,-35.82118617703308,0.12002960906777342,-2.9850988480860896,198.55964469118672,-188,188,1725496526.674633
0,-37.16678875139525,0.034093916261854915,-3.0972323959496046,199.59087300485774,-188,188,1725496526.7009404
0,5.825863140590897,-0.04686837844090045,0.48548859504924147,200.5624205412908,-188,188,1725496526.7279427
1,44.04607132819052,-0.14598935924126738,3.670505944015877,201.7518723108952,-189,189,1725496526.7550201
0,22.14036928953129,-0.19595466111496526,1.8450307741276075,202.35145593337958,-189,189,1725496526.7820313
0,21.71696257919864,-0.2448211889891283,1.8097468815998867,202.93785426786954,-189,189,1725496526.809061
0,17.998602280479933,-0.285360166551006,1.4998835233733279,203.42432199861207,-189,189,1725496526.8360963
0,43.094522826582434,-0.3824570899838117,3.5912102355485365,204.58948507980574,-189,189,1725496526.8631349
0,31.571530824736836,-0.45358824890122895,2.630960902061403,205.44305898681475,-189,189,1725496526.8901818
0,44.33851065993231,-0.5535188526486247,3.694875888327693,206.6422262317835,-189,189,1725496526.9172199
0,24.661425783126273,-0.6090936849410131,2.055118815260523,207.30912421929216,-189,189,1725496526.9442427
0,12.867225994425803,-0.6380666204025001,1.072268832868817,207.65679944483,-189,189,1725496526.9712813
0,16.063012976868755,-0.6742683321767325,1.338584414739063,208.0912199861208,-189,189,1725496526.9982984
0,9.245013565582855,-0.6950872079574401,0.7704177971319046,208.34104649548928,-189,189,1725496527.0254111
0,26.18760698059757,-0.7542475133009461,2.1823005817164645,209.05097015961135,-189,189,1725496527.0523818
0,17.686259678247254,-0.7939768679157997,1.4738549731872712,209.5277224149896,-189,189,1725496527.0794876
0,-8.983294521679092,-0.7736784640296104,-0.7486078768065909,209.28414156835532,-189,189,1725496527.106489
0,-22.843954261736787,-0.7222674068933586,-1.903662855144732,208.6672088827203,-189,189,1725496527.1335058
0,-1.3870824615653319,-0.7191445755262578,-0.11559020513044432,208.6297349063151,-189,189,1725496527.1605177
0,0.5652922506788196,-0.7204168401572986,0.0471076875565683,208.64500208188758,-189,189,1725496527.1875727
0,-8.745893550573332,-0.7006967383761307,-0.7288244625477777,208.40836086051357,-189,189,1725496527.2146442
0,-11.788942076754015,-0.674094841545229,-0.9824118397295013,208.08913809854275,-189,189,1725496527.241641
0,-0.3596203187868425,-0.6732852185981978,-0.02996835989890354,208.07942262317837,-189,189,1725496527.269366
0,-14.204841636830977,-0.6404954892435792,-1.1837368030692481,207.68594587092295,-189,189,1725496527.295795
0,-2.836264127118285,-0.6342498265093681,-0.23635534392652374,207.61099791811242,-189,189,1725496527.322767
-1,-46.932914250417866,-0.528767522553783,-3.9110761875348223,206.3452102706454,-188,188,1725496527.3498602
0,-30.756371675801166,-0.4593134397409197,-2.5630309729834306,205.51176127689104,-188,188,1725496527.3769855
0,-13.444707113046974,-0.4288369188063825,-1.120392259420581,205.1460430256766,-188,188,1725496527.4039047
0,20.721618571897004,-0.47521674762896515,1.7268015476580836,205.70260097154758,-188,188,1725496527.4309156
0,-20.202235699751565,-0.429762202174416,-1.6835196416459637,205.157146426093,-188,188,1725496527.458007
0,-10.070526995652074,-0.4070349294471427,-0.8392105829710061,204.8844191533657,-188,188,1725496527.484983
0,-4.2694197859214125,-0.3974351145038189,-0.35578498216011767,204.76922137404583,-188,188,1725496527.5120263
