0,0,0
-0.0128846783025982,0.0032074908380846324,1725070516.7355442
-0.019280779513855678,0.023564806310794915,1725070516.7416484
-0.042868689999123,0.04912940263259637,1725070516.7484958
-0.07143648934071262,0.07519705151267551,1725070516.7544115
-0.09796167765657743,0.022283268258723114,1725070516.7614818
-0.08592552439055393,-0.033550712681260766,1725070516.7672348
-0.017128671067444493,-0.040421270928499536,1725070516.7731967
-0.012512007049007222,0.03918967794646626,1725070516.7791831
-0.09911482455103927,0.03991188561027958,1725070516.7849486
-0.04674854729156395,-0.04524735337350743,1725070516.790895
-0.024039032873058978,0.06374205256787943,1725070516.7968667
-0.12926253979224886,0.011723534725314656,1725070516.8026114
0.0039031122084851044,0.015741453284034645,1725070516.8085806
-0.1307365287873629,0.06566445652874012,1725070516.8145106
-0.044724467537165996,-0.056909477102157574,1725070516.8202536
-0.09834126882041952,0.09995074602950926,1725070516.8261724
-0.032613283984144384,-0.0707083678536656,1725070516.832265
-0.03891320385300004,0.11520522496296237,1725070516.8380866
-0.06545706192240441,-0.08312021520876248,1725070516.843984
-0.17066760670944497,0.1207862176282056,1725070516.8503437
-0.0889543486233261,-0.08760314705289993,1725070516.8562222
-0.18229136689632747,0.1312092868144678,1725070516.8621533
-0.03278578494928969,-0.0742440157250086,1725070516.868177
-0.18474271453099025,0.13480153704053724,1725070516.8740232
-0.0029988033876870712,-0.0671423916393156,1725070516.8798976
-0.28679782892336714,0.01732128659435174,1725070516.886017
0.007262324616519211,-0.016397284526386294,1725070516.8918846
-0.29189998963269886,0.01802041015839312,1725070516.897624
0.011296613547770784,0.145822753749594,1725070516.9036503
-0.22868264791858955,-0.08781194434487488,1725070516.9095576
-0.03608172401512791,0.19081006789210925,1725070516.9153228
0.023397529526890157,-0.17461572288069266,1725070516.9213998
-0.269058815551885,0.06768492209122207,1725070516.9274204
0.08080654371196849,-0.06736415976396229,1725070516.9331765
-0.3011034176049411,-0.17773213256016968,1725070516.939085
-0.19915598447394783,0.2331107532773749,1725070516.945177
-0.06098627163427517,-0.15579093443454262,1725070516.9509435
-0.4770065020743621,-0.02871257797806967,1725070516.9568446
-0.22967012786279936,0.3575586672978971,1725070516.9628868
-0.07848543044167183,-0.0659113226530465,1725070516.9686508
-0.5322593456811123,0.02253006127167509,1725070516.9744215
-0.4253530810708084,0.5030482326284851,1725070516.980403
0.07800560258248246,0.45137489172871487,1725070516.9863918
-0.0707968862799668,-0.024396204947212285,1725070516.992148
-0.5890262500534097,-0.1930134953493173,1725070516.998281
-0.9113105674710925,0.23961432265638907,1725070517.0042067
-0.5077806995745401,0.5913304124315487,1725070517.0099525
0.07256945246499602,0.5738178193437646,1725070517.016038
0.5058553790887641,0.1770942179750526,1725070517.022054
0.5738491822006165,-0.39565457008577926,1725070517.0278316
0.8841348804390148,-0.9523438010309997,1725070517.0340676
1.264477908977083,-1.455482308450247,1725070517.0401027
1.464417634488957,-2.036159160335112,1725070517.0458572
1.785057632020147,-2.598429881419317,1725070517.0517945
2.329011947146008,-2.9870117481632152,1725070517.0577984
2.862342284692272,-3.3661594151246628,1725070517.0635595
3.5582324001619003,-3.3825124541710485,1725070517.0695643
4.065497338382849,-2.8713282573749344,1725070517.0756521
4.396999894866267,-2.249859179557099,1725070517.0814936
4.606600938642828,-1.5695858579254862,1725070517.0872881
4.205449279406286,-0.9198891542966657,1725070517.0933852
3.6151559853958664,-0.46032662002970626,1725070517.099251
2.922576651437744,-0.1609609495439972,1725070517.1050632
2.2031578113443735,-0.5204499900473025,1725070517.1111465
1.8609942890948243,-1.2471678708550045,1725070517.1171162
1.7129408333388993,-2.020013096124966,1725070517.1228678
2.2391197741840516,-2.667350095876137,1725070517.128862
3.0611554684003437,-2.4069654116327848,1725070517.1349528
3.6023771701090763,-1.7801752942827433,1725070517.14071
3.300315815914705,-0.9655532683791451,1725070517.1466537
2.4299432919344692,-1.2138055889248274,1725070517.1527452
2.6557065114690603,-2.1030336984872395,1725070517.158822
3.502489097126472,-2.378751517584411,1725070517.1646326
3.546598906435964,-1.4247014547802184,1725070517.1707673
2.5998354400888575,-1.3994116297500152,1725070517.17676
2.1892983337633707,-2.226661546909621,1725070517.1825206
3.046443812303848,-2.6577309753043483,1725070517.1884198
2.4983200324989427,-1.7766084881754414,1725070517.1947045
1.698975267510542,-2.3391863576628347,1725070517.2005432
2.456449928383639,-2.9890915927184185,1725070517.2064235
2.666858869276984,-1.9875462252830478,1725070517.212371
1.6699280329142314,-1.8853180349160856,1725070517.2181196
2.07528376869337,-2.8406901542149896,1725070517.2239947
2.096804551810927,-1.7480067278832745,1725070517.2300987
1.1665832244216818,-2.2476188555848875,1725070517.2359216
1.9996749818080588,-2.9008937154009136,1725070517.2416878
1.4475049936800346,-1.9172363787077202,1725070517.247753
0.9752088740667876,-2.9111367544393647,1725070517.2535973
2.080117686914246,-2.9265501076120803,1725070517.2593958
1.9617158634725986,-1.7516891154957852,1725070517.2655149
0.976829479663047,-1.1802439689055269,1725070517.271346
-0.08681254538035721,-1.633380764505061,1725070517.2771978
0.1835685218375414,-2.8178131281309566,1725070517.2832735
1.1614291322014132,-3.4738019853259665,1725070517.2890954
2.331549745749025,-3.553722275870953,1725070517.2948303
3.1567111258364884,-2.6529058733681747,1725070517.3007367
2.767292798367311,-1.4622868277188392,1725070517.306725
1.8051364027165229,-0.7025470242024818,1725070517.3125224
2.591952611108082,0.7444365256129837,1725070517.3202016
1.7381038447927135,1.7490837801869141,1725070517.326281
0.5825563760110339,2.2497592893249614,1725070517.332028
-0.6311111201430892,1.7914655764663365,1725070517.337886
-0.4540899637721513,0.4446384026584904,1725070517.343954
0.4947905192411136,-0.45236083321489884,1725070517.3497272
1.8328226858576073,-0.30842694850774166,1725070517.355615
2.526110368170137,0.8978594181584062,1725070517.3616366
3.3685309680261635,1.9431318109276674,1725070517.3673868
4.738909277858105,2.0424372920867486,1725070517.3732092
5.0774835621005625,0.6329412693198082,1725070517.3792827
4.6053516373495755,1.971141615567764,1725070517.3851619
3.3307798938741167,1.3893472225595418,1725070517.390902
2.698600098020423,0.05102733284740335,1725070517.3968942
1.478726162242761,-0.7860480563419793,1725070517.4028122
0.6144339549077962,0.3804179833786795,1725070517.408551
1.8758314906695799,1.272147632603452,1725070517.41458
2.5932958524053307,-0.0771513309495,1725070517.4204695
1.3532644615494418,-0.9371891834175465,1725070517.4262128
-0.15667601717169055,-1.4102949504425641,1725070517.4321558
-0.1338815944058176,-3.058145611292448,1725070517.438261
1.1622054120547491,-2.165901684414881,1725070517.444014
0.9783388822868584,-3.7780853030026806,1725070517.4498668
0.8598880422139077,-5.473017677483576,1725070517.4559088
2.406441455995799,-6.038630226514577,1725070517.4616847
0.7305616226444549,-6.351319641195712,1725070517.4675798
-0.9196940749117342,-7.029553795715412,1725070517.4736586
-0.07378537011330599,-8.565745665707299,1725070517.479547
-0.8970654595457093,-7.039950028892449,1725070517.4852855
-1.716040639695383,-5.399023671755663,1725070517.4912646
-3.0808305596779375,-6.651211340991654,1725070517.497212
-1.3768860454593612,-6.015587972786174,1725070517.5029652
0.5472137355573912,-5.791747883874675,1725070517.5089972
1.9874119197900333,-4.5238972018561725,1725070517.51488
1.0123499606289692,-2.8936002967507752,1725070517.5206156
2.9501610995117336,-2.4029623400722455,1725070517.5265553
4.0457074382988685,-0.6503303364189548,1725070517.5325968
3.0275047477194894,1.0773646824055483,1725070517.5383668
5.089969665609095,0.987933795308463,1725070517.5442114
3.1324469578432597,1.9738154485739938,1725070517.550312
5.233073280174558,1.708808167145785,1725070517.5561101
6.271122373295812,3.6189139723853923,1725070517.5619655
6.569838040546992,5.877728530849068,1725070517.5679975
4.362134724023173,5.696920202726117,1725070517.573765
2.5454501269132477,7.005677832717821,1725070517.5794988
1.3386381978024944,9.031869364533526,1725070517.5854344
3.6876768936505773,9.5720562850802,1725070517.5913959
6.02079866298189,9.920336976533143,1725070517.5971324
5.982073911501863,12.413231765966335,1725070517.6030896
4.962228139928287,14.737441473865324,1725070517.609048
4.742741473747886,12.260604393989727,1725070517.6147866
2.470776910780492,10.948520255022153,1725070517.620736
1.1827594387070675,8.546420983335102,1725070517.6268065
3.8121806157310854,8.157752823840234,1725070517.6326258
6.302447572668202,9.16022232168915,1725070517.6384044
9.147432751701555,8.734041217153226,1725070517.644488
11.677443718214422,9.960057445918517,1725070517.6503344
14.451349621699151,10.598911335671819,1725070517.6561563
